Date,Open,High,Low,Close,Adj Close,Volume
2015-12-04,66.49,67.1,66.3,67.04,44.07,2711300
2015-12-07,66.8,68.56,66.77,68.5,45.03,4328100
2015-12-08,68.27,68.6,67.81,68.44,44.99,3690100
2015-12-09,68.17,69.5,67.9,68.61,45.1,2703200
2015-12-10,68.45,68.46,67.31,67.43,44.32,2972700
2015-12-11,67.19,67.98,66.99,67.84,44.59,4730300
2015-12-14,67.81,68.5,67.25,68.45,44.99,3645400
2015-12-15,68.57,69.53,68.26,68.84,45.25,4233300
2015-12-16,69.29,70.29,69.11,70.03,46.03,4747800
2015-12-17,70.07,71.02,69.7,70.5,46.34,4205800
2015-12-18,70.08,70.35,68.78,69.6,45.75,6136900
2015-12-21,69.96,70.26,69.33,69.81,45.89,2122600
2015-12-22,70.35,71.15,69.66,70.95,46.64,2949000
2015-12-23,71.15,72.31,71.08,72.0,47.33,2737700
2015-12-24,72.0,72.39,71.9,72.04,47.35,1018200
2015-12-28,71.75,72.26,71.6,71.92,47.27,2351800
2015-12-29,72.28,72.75,72.17,72.37,47.57,1943600
2015-12-30,72.37,72.6,72.12,72.19,47.45,2062000
2015-12-31,72.14,72.22,70.74,71.39,46.93,2999500
2016-01-04,70.93,71.21,70.16,71.19,46.79,3565500
2016-01-05,71.18,71.85,70.18,71.7,47.13,2706800
2016-01-06,71.11,72.18,70.87,71.86,47.23,2382800
2016-01-07,71.05,71.77,70.89,71.2,46.8,2887800
2016-01-08,71.19,71.68,70.91,71.04,46.7,2198000
2016-01-11,71.25,72.05,71.2,71.83,47.21,2968900
2016-01-12,72.14,72.26,70.6,71.27,46.85,2976200
2016-01-13,71.36,72.35,71.29,71.7,47.13,2622700
2016-01-14,71.73,72.83,71.16,72.37,47.57,3645200
2016-01-15,71.48,72.3,71.02,72.08,47.38,4819000
2016-01-19,72.47,73.36,72.09,73.16,48.09,3179800
2016-01-20,72.57,72.99,70.65,71.42,46.95,3593300
2016-01-21,71.7,72.14,70.35,71.09,46.73,4501400
2016-01-22,71.58,72.24,70.95,72.18,47.45,3161400
2016-01-25,72.19,72.29,71.52,71.8,47.2,2398600
2016-01-26,72.0,73.2,71.74,72.22,47.47,2601300
2016-01-27,72.0,72.89,71.66,72.41,47.6,2087000
2016-01-28,72.17,73.96,71.83,73.47,48.29,2294000
2016-01-29,73.99,75.41,73.93,75.3,49.5,4822400
2016-02-01,75.18,77.68,75.02,77.0,50.61,6727100
2016-02-02,76.09,76.94,76.03,76.75,50.45,4667000
2016-02-03,76.84,78.72,76.76,78.56,51.64,4913300
2016-02-04,78.27,79.03,77.88,78.58,51.65,4545900
2016-02-05,78.17,79.22,77.35,79.04,51.95,3521900
2016-02-08,79.25,80.1,78.6,79.17,52.04,5350600
2016-02-09,78.75,79.81,78.24,78.93,51.88,3806500
2016-02-10,77.61,78.56,76.39,78.12,51.89,4134400
2016-02-11,77.77,78.31,76.77,76.8,51.02,4053600
2016-02-12,76.96,77.31,75.51,76.24,50.64,4520400
2016-02-16,76.2,76.49,75.45,76.29,50.68,3550200
2016-02-17,76.52,76.58,75.27,75.5,50.15,4989500
2016-02-18,75.04,76.66,74.69,76.21,50.62,6529600
2016-02-19,75.93,75.93,74.19,74.55,49.52,6272100
2016-02-22,74.8,75.21,74.26,74.84,49.71,3893700
2016-02-23,74.65,75.17,74.23,74.81,49.69,4231900
2016-02-24,74.99,75.44,74.34,74.95,49.79,3869500
2016-02-25,75.16,76.45,74.84,76.44,50.78,3494100
2016-02-26,76.07,76.31,73.95,74.03,49.18,4250900
2016-02-29,73.96,74.94,73.79,74.28,49.34,3519500
2016-03-01,74.66,74.72,72.7,73.35,48.72,6084700
2016-03-02,73.35,73.88,72.48,73.63,48.91,12097000
2016-03-03,73.76,74.42,72.94,74.33,49.37,4238000
2016-03-04,73.98,75.55,73.67,75.17,49.93,3826800
2016-03-07,75.0,76.26,74.82,76.25,50.65,3469800
2016-03-08,76.32,77.31,75.9,77.27,51.33,4691500
2016-03-09,77.0,77.83,76.7,77.51,51.49,5048700
2016-03-10,77.51,77.88,76.84,77.26,51.32,4552800
2016-03-11,77.92,78.15,77.51,77.76,51.65,2908900
2016-03-14,77.96,78.04,77.21,77.72,51.63,2902300
2016-03-15,77.5,78.26,77.44,78.05,51.85,3312300
2016-03-16,78.2,79.08,77.08,78.95,52.44,3422100
2016-03-17,79.05,80.22,78.68,79.99,53.13,4042000
2016-03-18,80.26,80.4,79.42,79.67,52.92,6526800
2016-03-21,79.06,79.95,78.55,79.52,52.82,2940600
2016-03-22,79.42,79.8,78.84,78.88,52.4,2862800
2016-03-23,78.86,80.01,78.43,79.81,53.01,2565700
2016-03-24,79.54,80.11,79.33,79.75,52.97,2609500
2016-03-28,79.75,80.35,79.31,79.48,52.8,1745700
2016-03-29,79.7,80.46,79.06,80.44,53.43,2771700
2016-03-30,80.4,80.59,79.78,80.35,53.37,1660100
2016-03-31,80.35,80.71,79.81,80.68,53.59,2813000
2016-04-01,80.48,81.32,80.28,81.13,53.89,3155300
2016-04-04,81.15,81.38,80.4,81.09,53.86,1903400
2016-04-05,81.06,81.39,79.77,79.9,53.07,3002200
2016-04-06,79.6,79.77,78.67,79.36,52.72,3309100
2016-04-07,79.2,80.01,79.2,79.29,52.67,2506900
2016-04-08,79.63,80.35,79.54,79.77,52.99,1953700
2016-04-11,79.84,80.19,79.43,79.44,52.77,1928300
2016-04-12,79.75,80.39,79.35,80.22,53.29,2075300
2016-04-13,80.41,80.41,79.13,79.63,52.89,1899900
2016-04-14,79.61,79.76,79.06,79.45,52.78,1807800
2016-04-15,79.46,80.17,79.34,80.0,53.14,2520800
2016-04-18,80.0,80.4,79.49,80.4,53.41,1993500
2016-04-19,80.56,80.64,79.31,79.79,53.0,3543500
2016-04-20,79.99,80.25,78.13,78.2,51.94,3238200
2016-04-21,78.2,78.29,76.21,76.34,50.71,4967100
2016-04-22,76.64,77.12,76.43,77.01,51.15,2711600
2016-04-25,76.82,77.17,76.43,76.76,50.99,2807400
2016-04-26,76.97,77.21,76.53,76.95,51.11,2105200
2016-04-27,77.24,78.58,77.01,78.06,51.85,2927600
2016-04-28,77.32,78.42,77.02,78.34,52.04,2287000
2016-04-29,77.81,78.85,77.24,78.78,52.33,2727400
2016-05-02,78.83,79.63,78.68,78.94,52.44,2990200
2016-05-03,78.94,79.61,78.37,78.84,52.37,3026800
2016-05-04,78.83,80.61,78.64,80.02,53.15,4192400
2016-05-05,79.7,80.74,79.54,80.18,53.26,3698400
2016-05-06,80.11,80.13,78.36,79.38,52.73,4454200
2016-05-09,79.34,80.43,79.14,80.06,53.18,2679100
2016-05-10,80.41,80.5,79.84,80.06,53.18,2457800
2016-05-11,80.3,80.5,79.55,80.49,53.47,2704400
2016-05-12,80.35,81.28,79.91,81.08,53.86,2762300
2016-05-13,81.08,81.15,80.27,80.77,53.65,2612500
2016-05-16,80.58,81.01,80.16,81.0,53.8,2426500
2016-05-17,80.9,80.9,79.06,79.51,52.82,3682100
2016-05-18,78.6,78.6,76.36,76.57,51.4,4103700
2016-05-19,76.17,77.01,75.72,76.97,51.66,2883000
2016-05-20,77.26,77.27,76.47,77.0,51.68,2444600
2016-05-23,77.04,77.18,76.08,76.15,51.11,2755000
2016-05-24,76.42,77.09,76.23,76.99,51.68,2423600
2016-05-25,76.95,77.11,76.35,76.95,51.65,3613400
2016-05-26,76.99,78.01,76.99,77.96,52.33,1816700
2016-05-27,77.94,78.14,77.6,77.98,52.34,2194200
2016-05-31,78.01,78.37,77.68,78.23,52.51,4165000
2016-06-01,78.25,79.03,78.0,79.02,53.04,2917000
2016-06-02,78.72,79.01,77.96,78.94,52.99,2453100
2016-06-03,79.64,80.46,79.62,80.08,53.75,4171000
2016-06-06,80.27,80.47,79.57,79.84,53.59,3007800
2016-06-07,80.24,80.47,79.83,79.99,53.69,1957700
2016-06-08,79.84,80.51,79.84,80.51,54.04,1672300
2016-06-09,80.43,81.41,80.13,81.26,54.54,2533700
2016-06-10,81.23,81.6,80.62,81.24,54.53,3223000
2016-06-13,81.6,82.0,81.33,81.61,54.78,2872000
2016-06-14,81.51,82.44,81.3,82.41,55.32,3120300
2016-06-15,82.42,82.58,81.28,81.53,54.72,3229000
2016-06-16,81.9,82.71,81.7,82.53,55.4,3395900
2016-06-17,82.58,83.0,81.87,82.98,55.7,5575900
2016-06-20,82.73,82.9,81.32,82.0,55.04,3800800
2016-06-21,81.67,82.51,81.48,82.0,55.04,2042600
2016-06-22,82.05,82.18,81.73,81.83,54.93,1697700
2016-06-23,81.86,82.06,81.36,82.05,55.07,1582700
2016-06-24,81.63,83.29,81.41,82.43,55.33,3699300
2016-06-27,82.38,84.16,82.29,83.99,56.38,4392800
2016-06-28,83.77,84.0,83.12,83.94,56.34,4507000
2016-06-29,84.22,84.5,83.66,84.15,56.48,3699800
2016-06-30,84.3,85.79,84.14,85.79,57.58,5473100
2016-07-01,85.91,86.15,84.77,85.63,57.48,3402700
2016-07-05,85.79,87.02,85.61,86.93,58.35,3746900
2016-07-06,86.86,87.31,86.29,87.23,58.55,3785900
2016-07-07,86.79,87.02,84.94,85.29,57.25,4186600
2016-07-08,85.16,86.06,84.22,86.01,57.73,2809900
2016-07-11,85.43,86.12,84.58,86.01,57.73,2648500
2016-07-12,85.5,85.75,84.37,84.44,56.68,3768900
2016-07-13,84.99,85.21,84.51,85.05,57.09,3694900
2016-07-14,84.45,84.94,84.2,84.75,56.89,2990600
2016-07-15,84.99,85.29,84.45,84.92,57.0,2334400
2016-07-18,85.13,85.63,85.0,85.25,57.22,2965400
2016-07-19,85.17,85.49,84.82,85.38,57.31,4025300
2016-07-20,85.38,85.43,84.58,84.92,57.0,2124900
2016-07-21,84.56,85.5,84.23,85.4,57.32,2342500
2016-07-22,85.25,86.57,85.0,86.5,58.06,2226900
2016-07-25,86.49,86.71,86.03,86.69,58.19,2185600
2016-07-26,86.64,86.84,85.56,85.75,57.56,2250000
2016-07-27,85.6,85.65,84.15,84.83,56.94,3751700
2016-07-28,84.87,85.43,84.64,85.2,57.19,1724800
2016-07-29,85.45,85.99,85.21,85.59,57.45,3197300
2016-08-01,85.4,86.0,85.33,85.65,57.49,2445500
2016-08-02,85.24,85.73,84.81,85.56,57.43,3083400
2016-08-03,85.43,85.58,84.7,85.15,57.15,3076800
2016-08-04,85.0,85.5,84.8,85.24,57.22,2351700
2016-08-05,85.0,85.0,84.05,84.23,56.54,3540200
2016-08-08,84.33,85.12,83.85,84.74,56.88,3977500
2016-08-09,84.66,85.03,84.36,84.73,56.87,3195900
2016-08-10,84.03,84.54,83.28,83.79,56.82,2732100
2016-08-11,83.92,83.97,83.46,83.91,56.9,2731400
2016-08-12,84.14,84.3,83.45,83.49,56.61,2634700
2016-08-15,83.61,83.8,81.61,81.66,55.37,4025600
2016-08-16,81.51,81.58,80.41,80.45,54.55,4649000
2016-08-17,80.45,81.82,79.15,81.69,55.39,5850900
2016-08-18,81.56,82.78,81.52,82.78,56.13,3960500
2016-08-19,82.45,82.56,81.23,81.65,55.36,2631900
2016-08-22,81.88,82.22,81.49,81.89,55.53,1888000
2016-08-23,82.02,82.35,81.43,81.45,55.23,2199400
2016-08-24,81.38,81.75,80.8,81.56,55.3,2048600
2016-08-25,81.66,82.08,81.45,81.73,55.42,1858300
2016-08-26,81.74,82.17,79.82,79.92,54.19,2400700
2016-08-29,80.11,80.61,80.07,80.44,54.54,1923400
2016-08-30,80.4,80.79,79.4,79.52,53.92,3101000
2016-08-31,79.52,79.75,79.22,79.66,54.01,3546200
2016-09-01,79.66,79.8,79.13,79.33,53.79,2428600
2016-09-02,79.33,80.28,79.22,80.24,54.41,2767600
2016-09-06,80.55,81.23,80.24,80.94,54.88,2775900
2016-09-07,81.26,81.26,80.38,80.54,54.61,2259600
2016-09-08,80.44,81.01,80.27,80.81,54.79,2047100
2016-09-09,80.04,80.22,77.92,77.95,52.86,3329500
2016-09-12,78.11,79.56,77.9,79.28,53.76,3518400
2016-09-13,79.32,79.46,78.44,78.79,53.42,3602400
2016-09-14,79.75,87.75,78.38,78.67,53.34,2532000
2016-09-15,78.26,79.17,78.26,79.06,53.61,2504100
2016-09-16,78.54,79.68,78.45,79.61,53.98,5058200
2016-09-19,79.77,80.52,79.65,80.46,54.56,3159600
2016-09-20,80.51,80.84,80.17,80.17,54.36,2398900
2016-09-21,80.18,81.93,80.17,81.9,55.53,2728100
2016-09-22,82.12,82.63,81.76,82.51,55.95,2707300
2016-09-23,82.28,82.79,82.0,82.52,55.95,2348800
2016-09-26,82.42,82.67,81.86,82.15,55.7,2718100
2016-09-27,82.51,82.81,81.29,81.43,55.21,2268300
2016-09-28,81.73,81.73,80.44,81.1,54.99,1998200
2016-09-29,80.82,80.82,79.68,80.31,54.46,2898900
2016-09-30,80.62,80.94,79.51,80.04,54.27,3883000
2016-10-03,79.78,79.84,78.53,79.09,53.63,2963200
2016-10-04,79.1,79.49,77.11,77.46,52.52,3491900
2016-10-05,77.58,78.37,76.93,77.09,52.27,3834200
2016-10-06,77.05,77.91,76.54,77.09,52.27,5137600
2016-10-07,77.63,78.21,76.52,76.57,51.92,4537400
2016-10-10,76.88,77.38,76.54,77.06,52.25,2381500
2016-10-11,76.8,76.82,75.81,75.91,51.47,3479400
2016-10-12,76.03,76.81,76.0,76.65,51.97,3082400
2016-10-13,76.57,78.47,76.57,77.94,52.85,3773600
2016-10-14,77.68,77.98,77.18,77.21,52.35,2460500
2016-10-17,77.3,77.81,77.24,77.54,52.58,1784500
2016-10-18,77.91,78.25,76.95,77.9,52.82,2481500
2016-10-19,77.9,78.28,77.5,78.13,52.98,2547400
2016-10-20,78.23,79.09,77.97,78.42,53.17,2804000
2016-10-21,78.02,78.26,77.55,78.02,52.9,2132800
2016-10-24,78.31,78.61,77.81,78.4,53.16,2868100
2016-10-25,78.27,78.82,78.15,78.59,53.29,3664500
2016-10-26,78.58,78.93,78.12,78.77,53.41,2215100
2016-10-27,78.44,78.74,77.94,78.42,53.17,1982500
2016-10-28,78.57,79.09,78.28,78.72,53.38,1608800
2016-10-31,78.96,80.49,78.8,80.02,54.26,3523900
2016-11-01,80.04,80.05,78.34,78.57,53.28,2984600
2016-11-02,78.37,78.47,76.93,78.0,52.89,3239100
2016-11-03,77.83,78.36,77.4,77.98,52.88,2455300
2016-11-04,78.5,79.18,77.18,77.27,52.39,2849400
2016-11-07,77.81,79.13,76.9,79.13,53.66,3303900
2016-11-08,79.32,79.99,79.0,79.65,54.01,2243200
2016-11-09,79.0,79.0,77.15,77.34,52.44,4758400
2016-11-10,76.99,76.99,73.69,75.16,50.96,6005000
2016-11-11,75.11,75.98,74.75,75.24,51.02,3746000
2016-11-14,75.09,75.1,73.58,74.44,50.48,5903000
2016-11-15,74.96,76.37,74.86,75.93,51.49,4442000
2016-11-16,75.28,75.57,73.69,73.97,50.73,4849300
2016-11-17,73.96,74.5,73.75,73.87,50.66,4460100
2016-11-18,74.01,74.21,73.34,73.6,50.47,4450500
2016-11-21,73.99,74.5,73.78,74.43,51.04,3204300
2016-11-22,74.12,74.34,73.27,73.88,50.67,3590800
2016-11-23,73.32,74.3,73.23,73.54,50.43,2829200
2016-11-25,73.75,74.71,73.73,74.35,50.99,1972200
2016-11-28,74.66,76.14,74.62,76.08,52.17,4049000
2016-11-29,75.79,76.67,75.63,76.37,52.37,3763100
2016-11-30,75.27,75.36,73.77,73.77,50.59,5583200
2016-12-01,73.5,73.57,72.47,72.75,49.89,4324800
2016-12-02,73.3,74.18,72.94,73.42,50.35,3754100
2016-12-05,73.14,73.61,72.34,73.61,50.48,3559200
2016-12-06,73.83,74.22,73.6,73.86,50.65,3140000
2016-12-07,73.98,74.77,73.88,74.67,51.21,3370900
2016-12-08,74.11,74.93,73.5,74.73,51.25,3386600
2016-12-09,74.68,75.84,74.61,75.82,52.0,3196100
2016-12-12,75.65,76.59,75.58,76.48,52.45,3963600
2016-12-13,76.67,77.45,76.52,77.32,53.03,3968700
2016-12-14,77.6,77.94,75.35,75.53,51.8,4756000
2016-12-15,75.34,76.11,74.95,76.03,52.14,3127700
2016-12-16,76.2,76.8,75.78,76.59,52.52,7038000
2016-12-19,77.1,77.24,76.37,77.13,52.89,2775000
2016-12-20,76.71,77.58,76.62,77.35,53.05,2639200
2016-12-21,77.23,77.66,76.98,77.0,52.81,2013300
2016-12-22,76.96,78.05,76.91,77.77,53.33,3339000
2016-12-23,77.77,77.83,77.25,77.62,53.23,1421400
2016-12-27,77.49,77.73,77.13,77.48,53.13,1554500
2016-12-28,77.54,77.62,76.9,77.03,52.83,1897600
2016-12-29,77.11,78.17,77.0,78.02,53.51,2976500
2016-12-30,78.05,78.24,77.35,77.62,53.23,2465600
2017-01-03,77.65,78.02,77.02,77.73,53.31,2905900
2017-01-04,77.65,78.35,77.63,77.65,53.25,2531100
2017-01-05,77.9,77.96,77.04,77.75,53.32,3284600
2017-01-06,77.5,77.87,77.26,77.49,53.14,3132200
2017-01-09,77.61,77.73,76.4,76.64,52.56,4585700
2017-01-10,76.49,76.83,76.14,76.5,52.46,2840000
2017-01-11,76.28,77.2,76.25,77.1,52.87,2726200
2017-01-12,76.97,77.61,76.77,77.54,53.18,2476300
2017-01-13,77.34,77.48,76.77,77.21,52.95,1954200
2017-01-17,77.47,77.83,77.26,77.46,53.12,3755000
2017-01-18,77.38,77.91,77.29,77.5,53.15,2235700
2017-01-19,77.27,77.57,76.88,77.12,52.89,2575500
2017-01-20,77.32,77.58,76.95,77.33,53.03,2662800
2017-01-23,77.43,77.68,76.89,77.03,52.83,2166800
2017-01-24,77.2,77.33,76.86,77.18,52.93,2751400
2017-01-25,76.93,77.12,76.56,77.08,52.86,2347000
2017-01-26,76.99,77.23,76.65,77.12,52.89,3085400
2017-01-27,77.32,77.63,76.73,76.94,52.76,2562000
2017-01-30,76.98,77.52,76.7,77.12,52.89,2379100
2017-01-31,77.12,78.56,77.12,78.54,53.86,3753700
2017-02-01,78.14,78.26,77.08,77.36,53.05,3454900
2017-02-02,77.57,77.94,77.16,77.79,53.35,2997400
2017-02-03,77.89,78.04,77.48,77.65,53.25,2478100
2017-02-06,77.89,78.04,77.45,77.57,53.2,2017100
2017-02-07,77.65,77.86,77.41,77.75,53.32,1629900
2017-02-08,77.82,78.71,77.74,78.64,53.93,2973600
2017-02-09,78.64,78.84,77.57,77.75,53.32,3351400
2017-02-10,77.59,78.16,77.59,78.1,53.56,2550000
2017-02-13,78.26,78.69,77.9,78.69,53.96,2925900
2017-02-14,78.56,78.68,77.59,78.04,53.52,3715800
2017-02-15,76.79,77.17,76.28,76.78,53.24,3802900
2017-02-16,77.17,79.21,76.77,78.9,54.71,6795600
2017-02-17,78.7,78.99,77.98,78.36,54.33,4104600
2017-02-21,78.3,79.22,77.93,79.09,54.84,2735000
2017-02-22,79.21,79.99,78.96,79.87,55.38,2895000
2017-02-23,79.98,81.07,79.9,80.91,56.1,2801200
2017-02-24,81.2,82.21,81.17,81.96,56.83,3846800
2017-02-27,81.93,82.2,81.5,81.86,56.76,2505800
2017-02-28,81.59,82.82,81.59,82.55,57.24,3529900
2017-03-01,81.6,82.52,81.2,81.93,56.81,4832300
2017-03-02,81.6,82.78,81.39,82.36,57.11,4176100
2017-03-03,82.14,82.16,81.28,81.91,56.8,2848100
2017-03-06,81.96,82.08,81.53,81.87,56.77,2785100
2017-03-07,81.59,82.07,81.46,81.69,56.64,3732600
2017-03-08,81.11,81.12,80.25,80.32,55.69,3342600
2017-03-09,80.52,80.79,80.02,80.05,55.51,3074500
2017-03-10,80.41,80.95,80.17,80.64,55.91,3334400
2017-03-13,80.8,80.97,80.46,80.87,56.07,3423500
2017-03-14,80.85,81.11,80.61,80.87,56.07,2151200
2017-03-15,81.08,82.36,80.84,82.0,56.86,3727700
2017-03-16,82.2,82.33,81.24,81.62,56.59,4352300
2017-03-17,81.85,82.25,81.52,81.84,56.75,7276900
2017-03-20,81.93,82.1,80.86,81.18,56.29,3271000
2017-03-21,81.15,83.01,81.12,82.68,57.33,5092500
2017-03-22,82.99,83.59,82.58,82.76,57.38,2881800
2017-03-23,82.49,83.29,82.35,82.68,57.33,2410000
2017-03-24,82.61,83.27,82.45,82.99,57.54,2078800
2017-03-27,83.32,83.58,82.41,82.79,57.41,2125800
2017-03-28,82.54,82.98,82.35,82.93,57.5,2458500
2017-03-29,82.74,82.74,82.19,82.42,57.15,2087600
2017-03-30,82.11,82.12,81.66,82.04,56.89,2467000
2017-03-31,81.91,82.47,81.73,82.01,56.86,2251800
2017-04-03,81.9,82.29,81.27,82.25,57.03,2756200
2017-04-04,82.24,82.69,81.98,82.37,57.11,1761400
2017-04-05,82.27,82.97,82.11,82.87,57.46,2064000
2017-04-06,82.66,82.87,82.37,82.59,57.27,2499200
2017-04-07,82.8,82.99,82.21,82.26,57.04,2453100
2017-04-10,82.3,82.44,81.85,82.4,57.13,2563900
2017-04-11,82.32,82.4,81.78,82.19,56.99,1876600
2017-04-12,81.96,82.84,81.76,82.78,57.4,2230800
2017-04-13,82.76,82.9,82.13,82.59,57.27,2425200
2017-04-17,82.7,83.01,82.54,82.93,57.5,2046600
2017-04-18,82.9,83.26,82.65,82.86,57.45,2257400
2017-04-19,82.84,82.91,82.02,82.35,57.1,2132600
2017-04-20,82.35,82.35,81.42,82.03,56.88,2330800
2017-04-21,82.1,82.7,82.03,82.21,57.0,2471100
2017-04-24,82.41,82.69,81.64,82.58,57.26,2641300
2017-04-25,82.41,82.72,82.12,82.69,57.34,2954400
2017-04-26,82.57,83.29,82.44,82.6,57.27,2291800
2017-04-27,82.68,83.35,82.6,82.9,57.48,1736700
2017-04-28,82.71,82.9,82.26,82.5,57.2,2166600
2017-05-01,82.51,82.62,81.85,82.07,56.91,2069600
2017-05-02,82.23,82.58,81.9,82.39,57.13,2576100
2017-05-03,82.28,82.55,81.91,82.04,56.89,2128500
2017-05-04,81.93,82.66,81.87,82.59,57.27,2110400
2017-05-05,82.69,83.15,82.69,82.98,57.54,2144500
2017-05-08,83.02,83.16,82.37,82.92,57.5,2179400
2017-05-09,82.53,82.97,82.08,82.11,56.93,2478000
2017-05-10,82.27,82.7,82.01,82.48,57.19,2142900
2017-05-11,82.15,83.02,82.06,83.0,57.55,2372900
2017-05-12,83.1,83.67,83.02,83.48,57.88,2013500
2017-05-15,83.55,83.79,83.26,83.58,57.95,2043000
2017-05-16,83.58,83.8,83.09,83.12,57.63,2614700
2017-05-17,82.27,83.24,82.27,82.78,57.99,4344700
2017-05-18,83.1,83.66,82.49,83.25,58.32,3772300
2017-05-19,83.36,83.43,82.72,83.37,58.41,3104700
2017-05-22,83.27,84.34,83.19,84.1,58.92,2213200
2017-05-23,84.13,84.78,84.02,84.3,59.06,1749300
2017-05-24,84.47,84.88,84.39,84.69,59.33,2971100
2017-05-25,84.81,85.25,84.61,85.14,59.65,2801700
2017-05-26,85.19,85.35,84.95,85.07,59.6,2024000
2017-05-30,85.2,85.54,84.88,85.41,59.84,2501600
2017-05-31,85.52,86.01,85.4,85.68,60.03,3250800
2017-06-01,85.48,86.4,85.24,86.4,60.53,3158900
